Category,Repository,Link,Stars,Language,Description (RU)
LOW_LEVEL,cpplinks,https://github.com/MattPD/cpplinks,5220,Multi,Классифицированный список ресурсов C++.
LOW_LEVEL,build,https://github.com/armbian/build,5189,Shell,"Официальная платформа сборки для дистрибутива Armbian Linux. Этот репозиторий содержит полную цепочку инструментов и сценарии, необходимые для компиляции пользовательских образов ОС из исходного кода, включая конфигурацию ядра, обработку U-Boot и настройки для конкретных плат для различных одноплатных компьютеров ARM и ARM64."
LOW_LEVEL,stlink,https://github.com/stlink-org/stlink,5024,C,Набор инструментов для программирования микроконтроллеров STM32 с открытым исходным кодом
LOW_LEVEL,blinker-library,https://github.com/blinker-iot/blinker-library,4987,C++,"Решение IoT, библиотека Blinker для встраиваемого оборудования. Работает с Arduino R4, ESP32."
LOW_LEVEL,HelloSilicon,https://github.com/below/HelloSilicon,4933,Assembly,Введение в сборку ARM64 на компьютерах Apple Silicon Mac
LOW_LEVEL,Ready-For-Tech-Interview,https://github.com/WooVictory/Ready-For-Tech-Interview,4929,Multi,💻 Пространство для обучения и накопления знаний в качестве нового разработчика 👨‍💻
LOW_LEVEL,rosedb,https://github.com/rosedblabs/rosedb,4882,Go,"Легкий, быстрый и надежный механизм хранения ключей/значений на основе Bitcask."
UAV,ExpressLRS,https://github.com/ExpressLRS/ExpressLRS,4840,C,Высокопроизводительная линия радиоуправления с открытым исходным кодом
LOW_LEVEL,awesome-programming-books,https://github.com/royeo/awesome-programming-books,4839,Multi,"📚 Рекомендуемые классические технические книги, постоянно обновляемые..."
ROBOTICS,agent,https://github.com/jenssegers/agent,4760,PHP,👮 Парсер пользовательского агента PHP для настольных и мобильных устройств с поддержкой Laravel на основе Mobiledetect.
ROBOTICS,OpenCat-Quadruped-Robot,https://github.com/PetoiCamp/OpenCat-Quadruped-Robot,4718,C++,"Платформа для четвероногих роботов с открытым исходным кодом для разработки четвероногих роботов в стиле Boston Dynamics, которые идеально подходят для STEM, обучения программированию и робототехнике, приложений для робототехники IoT, услуг приложений для робототехники с улучшенным искусственным интеллектом, исследований и разработки наборов для робототехники своими руками."
ROBOTICS,LIO-SAM,https://github.com/TixiaoShan/LIO-SAM,4657,C++,LIO-SAM: тесно связанная лидарная инерциальная одометрия посредством сглаживания и картографирования
LOW_LEVEL,AliOS-Things,https://github.com/alibaba/AliOS-Things,4624,C,Высокомасштабируемая операционная система Интернета вещей для области Интернета вещей. Для получения дополнительной информации посетите официальный сайт https://www.aliyun.com/product/aliosthings.
LOW_LEVEL,objectbox-java,https://github.com/objectbox/objectbox-java,4605,Java,"База данных для Android и JVM — первая, быстрая и легкая векторная база данных, встроенная в устройство."
LOW_LEVEL,openwifi,https://github.com/open-sdr/openwifi,4566,C,"Конструкция основной полосы частот Wi-Fi IEEE 802.11 с открытым исходным кодом FPGA (чип): драйвер, программное обеспечение"
LOW_LEVEL,tetragon,https://github.com/cilium/tetragon,4537,C,Наблюдение за безопасностью и обеспечение соблюдения мер безопасности на основе eBPF
ROBOTICS,ogre,https://github.com/OGRECave/ogre,4531,C++,"высокопроизводительный бэкэнд рендеринга (C++, Python, C#, Java)"
UAV,qgroundcontrol,https://github.com/mavlink/qgroundcontrol,4481,C++,"Кроссплатформенная наземная станция управления дронами (Android, iOS, Mac OS, Linux, Windows)"
LOW_LEVEL,executorch,https://github.com/pytorch/executorch,4468,Python,"Искусственный интеллект на устройстве для мобильных, встроенных и периферийных устройств для PyTorch"
ROBOTICS,vbot,https://github.com/Hanson/vbot,4450,PHP,"WeChat, Qiwei, робот, корпоративный WeChat, робот Qiwei, робот WeChat, протокол ipad, загрузка видеоаккаунта, объединенный чат, RPA, протокол, перехват, реверс, массовая отправка, автоматический ответ, стыковка API, стабильная антиблокировка, универсальный на всех языках, корпоративная настройка/SCRM/SAAS"
LOW_LEVEL,Psyduck,https://github.com/SmartKeyerror/Psyduck,4429,Go,"Записывайте свои знания CS с помощью XMind версии 2.0. Используйте XMind для записи некоторых проектов операционной системы Linux, сети, C++, Golang и базы данных."
LOW_LEVEL,asterinas,https://github.com/asterinas/asterinas,4410,Rust,"Asterinas стремится стать альтернативой Linux промышленного уровня — безопасной для памяти, высокой производительностью и многим другим."
ROBOTICS,mobile-aloha,https://github.com/MarkFzp/mobile-aloha,4397,Jupyter Notebook,Мобильная ALOHA: обучение бимануальным мобильным манипуляциям с помощью недорогой телеоперации всего тела
LOW_LEVEL,smoltcp,https://github.com/smoltcp-rs/smoltcp,4396,Rust,стек smol tcp/ip
ROBOTICS,webots,https://github.com/cyberbotics/webots,4248,C++,Симулятор роботов Webots
LOW_LEVEL,blinker-py,https://github.com/blinker-iot/blinker-py,4242,Python,"Библиотека Python Blinker для аппаратного обеспечения. Работает с устройствами Raspberry Pi, Banan Pi, Linux."
ROBOTICS,cylon,https://github.com/hybridgroup/cylon,4211,JavaScript,"Фреймворк JavaScript для робототехники, дронов и Интернета вещей (IoT)"
LOW_LEVEL,asm-dude,https://github.com/HJLebbink/asm-dude,4186,C#,Расширение Visual Studio для подсветки синтаксиса сборки и завершения кода в файлах сборки и окне дизассемблирования.
ROBOTICS,evo,https://github.com/MichaelGrupp/evo,4177,Python,Пакет Python для оценки одометрии и SLAM
ROBOTICS,robotics-coursework,https://github.com/mithi/robotics-coursework,4108,Multi,"🤖 Места, где можно научиться робототехнике (и тому подобному) онлайн 🤖"
ROBOTICS,navigation2,https://github.com/ros-navigation/navigation2,4107,C++,Навигационная структура и система ROS 2
LOW_LEVEL,jetty.project,https://github.com/jetty/jetty.project,4069,Java,"Eclipse Jetty® — веб-контейнер и клиенты — поддерживает HTTP/3, HTTP/2, HTTP/1, веб-сокеты, сервлеты и многое другое."
LOW_LEVEL,os_kernel_lab,https://github.com/chyyuu/os_kernel_lab,4035,Rust,Лабораторные работы по ядру ОС на базе Rust/C Lang и RISC-V 64/X86-32
LOW_LEVEL,ubuntu-rockchip,https://github.com/Joshua-Riek/ubuntu-rockchip,3998,Shell,Ubuntu для устройств Rockchip RK35XX
ROBOTICS,drake,https://github.com/RobotLocomotion/drake,3972,C++,Моделирование и верификация робототехники.
LOW_LEVEL,gophernotes,https://github.com/gopherdata/gophernotes,3967,Go,Ядро Go для ноутбуков Jupyter и nteract.
ROBOTICS,diffusion_policy,https://github.com/real-stanford/diffusion_policy,3965,Python,[RSS 2023] Политика распространения Зрительно-моторная политика Обучение через распространение действий
LOW_LEVEL,blynk-library,https://github.com/Blynk-Technologies/blynk-library,3964,C++,"Библиотека Blynk для плат IoT. Работает с Arduino, ESP32, ESP8266, Raspberry Pi, Particle, ARM Mbed и т. д."
ROBOTICS,BehaviorTree.CPP,https://github.com/BehaviorTree/BehaviorTree.CPP,3932,C++,Библиотека деревьев поведения на C++. Батарейки в комплекте.
LOW_LEVEL,openthread,https://github.com/openthread/openthread,3928,C++,"OpenThread, выпущенный Google, представляет собой реализацию сетевого протокола Thread с открытым исходным кодом."
ROBOTICS,FAST-LIVO2,https://github.com/hku-mars/FAST-LIVO2,3856,C++,"FAST-LIVO2: быстрая, прямая LiDAR-инерциально-визуальная одометрия"
LOW_LEVEL,kuzu,https://github.com/kuzudb/kuzu,3826,C++,"Встроенная база данных графов свойств, созданная для скорости. Встроенный векторный и полнотекстовый поиск. Реализует Cypher."
UAV,WebODM,https://github.com/OpenDroneMap/WebODM,3824,Python,Удобное программное обеспечение коммерческого уровня для обработки аэрофотоснимков. ✈️
LOW_LEVEL,litex,https://github.com/enjoy-digital/litex,3811,C,Создайте свое оборудование легко!
ROBOTICS,newton,https://github.com/newton-physics/newton,3795,Python,"Движок физического моделирования с открытым исходным кодом и графическим ускорением, созданный на базе NVIDIA Warp и специально предназначенный для робототехников и исследователей моделирования."
LOW_LEVEL,embedded-notes,https://github.com/xiaowenxia/embedded-notes,3788,Multi,"Запись ключевых моментов собеседования по разработке встроенного программного обеспечения Linux, разработке встроенных драйверов Linux, языку C, разработке микроконтроллеров, разработке Интернета вещей и т. д."
ROBOTICS,awesome-robotic-tooling,https://github.com/Ly0n/awesome-robotic-tooling,3785,Multi,"Инструменты для профессиональной разработки роботов на C++ и Python с элементами ROS, автономного вождения и аэрокосмической отрасли."
LOW_LEVEL,just,https://github.com/just-js/just,3780,JavaScript,"единственная среда выполнения JavaScript, которая заняла первое место в рейтинге techempower :fire:"
LOW_LEVEL,nuttx,https://github.com/apache/nuttx,3764,C,Apache NuttX — это зрелая встроенная операционная система реального времени (RTOS).
LOW_LEVEL,pwru,https://github.com/cilium/pwru,3714,C,"Пакет, где ты? - сетевой отладчик ядра Linux на основе eBPF"
ROBOTICS,rtabmap,https://github.com/introlab/rtabmap,3708,C++,Библиотека RTAB-Map и автономное приложение
ROBOTICS,habitat-sim,https://github.com/facebookresearch/habitat-sim,3599,C++,"Гибкий, высокопроизводительный 3D-симулятор для исследований Embodied AI."
ROBOTICS,act-plus-plus,https://github.com/MarkFzp/act-plus-plus,3587,Python,"Алгоритмы имитационного обучения с совместным обучением для Mobile ALOHA: ACT, Diffusion Policy, VINN"
LOW_LEVEL,unikraft,https://github.com/unikraft/unikraft,3555,C,"Облачное ядро ​​нового поколения, предназначенное для обеспечения лучшей в своем классе производительности, примитивов безопасности и экономии эффективности."
LOW_LEVEL,devicescript,https://github.com/microsoft/devicescript,3450,TypeScript,"TypeScript для крошечных устройств Интернета вещей (ESP32, RP2040, ...)"
LOW_LEVEL,asm,https://github.com/0xAX/asm,3449,Assembly,Изучение сборки для Linux x86_64
ROBOTICS,ros_motion_planning,https://github.com/ai-winter/ros_motion_planning,3444,C++,"Планирование движения и навигация AGV/AMR: реализация плагина планировщика ROS A*, JPS, D*, LPA*, D* Lite, Theta*, RRT, RRT*, RRT-Connect, Informed RRT*, ACO, PSO, Voronoi, PID, LQR, MPC, DWA, APF, Pure Pursuit и т. д."
ROBOTICS,g2o,https://github.com/RainerKuemmerle/g2o,3423,C++,g2o: общая основа оптимизации графов
LOW_LEVEL,KernelSU-Next,https://github.com/KernelSU-Next/KernelSU-Next,3416,Kotlin,Передовое корневое решение для Android на основе ядра.
LOW_LEVEL,threadx,https://github.com/eclipse-threadx/threadx,3403,C,"Eclipse ThreadX — это усовершенствованная операционная система реального времени (RTOS), разработанная специально для глубоко встроенных приложений."
ROBOTICS,rl,https://github.com/pytorch/rl,3373,Python,"Модульная библиотека PyTorch, основанная на примитивах и Python, для обучения с подкреплением."
ROBOTICS,gtsam,https://github.com/borglab/gtsam,3363,Jupyter Notebook,"GTSAM — это библиотека классов C++, которые реализуют сглаживание и отображение (SAM) в робототехнике и зрении, используя в качестве базовой парадигмы вычислений факторные графы и сети Байеса, а не разреженные матрицы."
LOW_LEVEL,OpenSK,https://github.com/google/OpenSK,3316,Rust,"OpenSK — это реализация ключей безопасности с открытым исходным кодом, написанная на Rust и поддерживающая стандарты FIDO U2F и FIDO2."
LOW_LEVEL,awtk,https://github.com/zlgopen/awtk,3294,C,AWTK = Toolkit AnyWhere (кроссплатформенный встроенный графический интерфейс)
LOW_LEVEL,InfiniTime,https://github.com/InfiniTimeOrg/InfiniTime,3262,C,"Прошивка для умных часов Pinetime, написанная на C++ и на базе FreeRTOS"
LOW_LEVEL,checkedc,https://github.com/checkedc/checkedc,3260,C,"Checked C — это расширение C, которое позволяет программистам писать код C с проверкой границ и улучшенной типобезопасностью. Цель состоит в том, чтобы позволить людям легко сделать существующий код C типобезопасным и исключить целые классы ошибок."
UAV,Fast-Planner,https://github.com/HKUST-Aerial-Robotics/Fast-Planner,3249,C++,Надежный и эффективный планировщик траекторий для квадрокоптеров
ROBOTICS,mujoco_menagerie,https://github.com/google-deepmind/mujoco_menagerie,3248,Python,"Коллекция высококачественных моделей для физического движка MuJoCo, курируемая Google DeepMind."
ROBOTICS,OpenBot,https://github.com/ob-f/OpenBot,3240,Swift,"OpenBot использует смартфоны в качестве мозгов для недорогих роботов. Мы разработали небольшой электромобиль стоимостью около 50 долларов, выполняющий роль тела робота. Наш стек программного обеспечения для смартфонов Android поддерживает расширенные рабочие нагрузки робототехники, такие как отслеживание людей и автономная навигация в реальном времени."
ROBOTICS,dora,https://github.com/dora-rs/dora,3221,Rust,"DORA (Dataflow-Oriented Robotic Architecture) — это промежуточное программное обеспечение, предназначенное для оптимизации и упрощения создания роботизированных приложений на основе искусственного интеллекта. Он предлагает низкую задержку, возможность компоновки и распределенного потока данных. Приложения моделируются в виде ориентированных графов, также называемых конвейерами."
LOW_LEVEL,maestro,https://github.com/maestro-os/maestro,3220,Rust,"Легкое, Linux-совместимое ядро, написанное на Rust для обеспечения безопасности системы типов. Стремление удалить как можно больше устаревшего кода, сохраняя при этом поддержку большинства вариантов использования."
ROBOTICS,pyslam,https://github.com/luigifreda/pyslam,3212,Python,"pySLAM — это гибридный конвейер Visual SLAM на Python/C++, поддерживающий монокулярные, стереокамеры и камеры RGB-D. Он предоставляет широкий набор современных локальных и глобальных экстракторов функций, несколько стратегий замыкания цикла, модуль объемной реконструкции, интегрированные модели прогнозирования глубины и возможности семантической сегментации для улучшения понимания сцены."
ROBOTICS,pinocchio,https://github.com/stack-of-tasks/pinocchio,3207,C++,Быстрая и гибкая реализация алгоритмов динамики твердого тела и их аналитических производных.
LOW_LEVEL,Kernelhub,https://github.com/Ascotbe/Kernelhub,3191,C,":palm_tree:Linux、macOS、Windows Коллекция уязвимостей повышения привилегий ядра, со средой компиляции, демо-картой GIF, подробностями об уязвимостях, исполняемым файлом (提权漏洞合集)"
LOW_LEVEL,linux-cachyos,https://github.com/CachyOS/linux-cachyos,3179,Shell,Ядро Archlinux основано на различных планировщиках и некоторых других улучшениях производительности.
LOW_LEVEL,SimpleKernel,https://github.com/Simple-XX/SimpleKernel,3176,C++,"Ядро ОС, управляемое интерфейсом, для обучения с помощью искусственного интеллекта | Проект обучения операционной системе, ориентированной на искусственный интеллект"
LOW_LEVEL,awesome-canbus,https://github.com/iDoka/awesome-canbus,3164,Multi,":articled_lorry: Потрясающие инструменты, оборудование и ресурсы CAN-шины для исследователей кибербезопасности, реверс-инженеров и энтузиастов автомобильной электроники."
LOW_LEVEL,Theseus,https://github.com/theseus-os/Theseus,3139,Rust,"Тесей — это современная ОС, написанная с нуля на Rust, которая исследует 𝐢𝐧𝐭𝐫𝐚𝐥𝐢𝐧𝐠𝐮𝐚𝐥 𝐝𝐞𝐬𝐢𝐠𝐧: закрытие семантического разрыва между компилятором и аппаратным обеспечением за счет максимального использования возможностей языковой безопасности и аффинности. типы. Тесей стремится переложить обязанности ОС, такие как управление ресурсами, на компилятор."
ROBOTICS,brax,https://github.com/google/brax,3108,Jupyter Notebook,Массивно-параллельное моделирование физики твердого тела на оборудовании ускорителя.
UAV,Prometheus,https://github.com/amov-lab/Prometheus,3107,C++,Программное обеспечение с открытым исходным кодом для автономных дронов.
ROBOTICS,grid_map,https://github.com/ANYbotics/grid_map,3104,C++,Универсальная библиотека сетчатых карт для мобильного роботизированного картографирования
LOW_LEVEL,VexRiscv,https://github.com/SpinalHDL/VexRiscv,3095,Assembly,"Реализация 32-битного процессора RISC-V, совместимая с FPGA."
ROBOTICS,automagica,https://github.com/automagica/automagica,3084,Python,Умная роботизированная автоматизация процессов на базе искусственного интеллекта 🤖
LOW_LEVEL,tilck,https://github.com/vvaltchev/tilck,3078,C,"Крошечное ядро, совместимое с Linux"
ROBOTICS,map-anything,https://github.com/facebookresearch/map-anything,3054,Python,MapAnything: универсальная метрическая 3D-реконструкция с прямой связью
ROBOTICS,robotics-toolbox-python,https://github.com/petercorke/robotics-toolbox-python,3024,Python,Набор инструментов робототехники для Python
LOW_LEVEL,u-root,https://github.com/u-root/u-root,3009,Go,"Полностью пользовательская среда Go с загрузчиками Linux! u-root может создать однодвоичную корневую файловую систему (initramfs), содержащую набор инструментов, похожий на busybox, написанный на Go."
ROBOTICS,openvslam,https://github.com/xdspacelab/openvslam,2984,Multi,OpenVSLAM: универсальная платформа визуального SLAM
LOW_LEVEL,HackSysExtremeVulnerableDriver,https://github.com/hacksysteam/HackSysExtremeVulnerableDriver,2979,C,HackSys Extreme Vulnerable Driver (HEVD) — Windows и Linux
LOW_LEVEL,printf,https://github.com/mpaland/printf,2969,C,"Маленькая, быстрая, независимая и полностью загруженная реализация printf для встраиваемых систем. Прохождение обширного набора тестов."
LOW_LEVEL,avo,https://github.com/mmcloughlin/avo,2958,Go,Создать сборку x86 с помощью Go
LOW_LEVEL,skift,https://github.com/skift-org/skift,2950,C++,🥑 Современная восхитительная операционная система (зеркало)
LOW_LEVEL,etl,https://github.com/ETLCPP/etl,2946,C++,Встроенная библиотека шаблонов
ROBOTICS,habitat-lab,https://github.com/facebookresearch/habitat-lab,2929,Python,Модульная библиотека высокого уровня для обучения встроенных агентов искусственного интеллекта выполнению различных задач и сред.
LOW_LEVEL,tio,https://github.com/tio/tio,2877,C,Инструмент ввода-вывода последовательного устройства
LOW_LEVEL,cva6,https://github.com/openhwgroup/cva6,2873,Assembly,"CORE-V CVA6 — это шестиступенчатое ядро ​​RISC-V с широкими возможностями настройки как для прикладных, так и для встроенных приложений. Конфигурации классов приложений способны загружать Linux."
ROBOTICS,awesome-robotics-libraries,https://github.com/jslee02/awesome-robotics-libraries,2861,Python,:sunglasses: Кураторский список библиотек и программного обеспечения для робототехники.
ROBOTICS,MASt3R-SLAM,https://github.com/rmurai0610/MASt3R-SLAM,2857,Python,[CVPR 2025] MASt3R-SLAM: Плотный SLAM в реальном времени с априорной 3D-реконструкцией
ROBOTICS,maplab,https://github.com/ethz-asl/maplab,2830,C++,Модульная и мультимодальная структура картографии
ROBOTICS,open_vins,https://github.com/rpng/open_vins,2828,C++,Платформа с открытым исходным кодом для исследований в области визуально-инерциальной навигации.
LOW_LEVEL,awesome-game-security,https://github.com/gmh5225/awesome-game-security,2791,Python,потрясающая безопасность игры [Добро пожаловать в PR]
ROBOTICS,chrono,https://github.com/projectchrono/chrono,2791,C++,Высокопроизводительная библиотека C++ для мультифизического моделирования и моделирования динамики многих тел.
ROBOTICS,Fast-DDS,https://github.com/eProsima/Fast-DDS,2770,C++,Самый полный DDS. Проверено: множество успешных случаев. Ищете коммерческую поддержку? Контактная информация@eprosima.com
LOW_LEVEL,spring-boot-quick,https://github.com/vector4wang/spring-boot-quick,2763,Java,":herb: Основываясь на примерах быстрого обучения Springboot, интегрируйте платформы с открытым исходным кодом, с которыми вы сталкиваетесь, такие как: RabbitMQ (очередь задержки), Kafka, JPA, Redies, Oauth2, Swagger, JSP, Docker, K3s, K3d, K8s, Подключаемый модуль шифрования и дешифрования Mybatis, обработка исключений, вывод журнала, многомодульная разработка, упаковка в нескольких средах, кэш-кеш, сканер, jwt, GraphQL, dubbo, Zookeeper и Async и т. д.: кнопка:"
ROBOTICS,rl-baselines3-zoo,https://github.com/DLR-RM/rl-baselines3-zoo,2760,Python,"Платформа обучения для агентов обучения с подкреплением Stable Baselines3, включая оптимизацию гиперпараметров и предварительно обученные агенты."
LOW_LEVEL,Computer-Science-Resources,https://github.com/the-akira/Computer-Science-Resources,2753,Multi,"Сборник ресурсов, охватывающих ключевые области информатики."
ROBOTICS,Recent_SLAM_Research,https://github.com/YiChenCityU/Recent_SLAM_Research,2746,Multi,Отслеживать развитие SLAM 跟踪SLAM前沿动态【версия 2021 года】業務調整，暫停更新
ROBOTICS,ManiSkill,https://github.com/haosulab/ManiSkill,2739,Python,"SAPIEN Manipulation Skill Framework, симулятор и тест робототехники с открытым исходным кодом, параллельный графическому процессору."
ROBOTICS,PAROL6-Desktop-robot-arm,https://github.com/PCrnjak/PAROL6-Desktop-robot-arm,2735,HTML,"Файлы спецификации, STL и инструкции для 3D-печатной руки робота PAROL6"
UAV,Avem,https://github.com/but0n/Avem,2729,C,🚁 Управление полетом легкого дрона-[Дрон]-[STM32]-[PID]-[BLDC]
ROBOTICS,difftaichi,https://github.com/taichi-dev/difftaichi,2720,Multi,"10 дифференцируемых физических симуляторов, созданных с использованием дифференцируемого программирования Тайчи (DiffTaichi, ICLR 2020)"
LOW_LEVEL,LibreELEC.tv,https://github.com/LibreELEC/LibreELEC.tv,2719,Makefile,Достаточно ОС для KODI
LOW_LEVEL,cleanflight,https://github.com/cleanflight/cleanflight,2718,C,Версия прошивки базового полетного контроллера с чистым кодом
LOW_LEVEL,dittofeed,https://github.com/dittofeed/dittofeed,2712,TypeScript,"Привлечение клиентов с открытым исходным кодом. Автоматизируйте транзакционные и маркетинговые сообщения по электронной почте, SMS, мобильным push-уведомлениям, WhatsApp, Slack и т. д. 📨"
ROBOTICS,LeGO-LOAM,https://github.com/RobustFieldAutonomyLab/LeGO-LOAM,2709,C++,LeGO-LOAM: легкая и оптимизированная для наземных целей лидарная одометрия и картографирование на изменяющейся местности
ROBOTICS,OM1,https://github.com/OpenMind/OM1,2701,Python,Модульная среда выполнения искусственного интеллекта для роботов
LOW_LEVEL,DAPLink,https://github.com/ARMmbed/DAPLink,2681,C,Нет описания.
LOW_LEVEL,campus_recruitmen_questions,https://github.com/0voice/campus_recruitmen_questions,2672,Multi,"Последняя подборка в 2021 году, 5000 вопросов осеннего набора / раннего набора / весеннего набора / общих вопросов для собеседований (включая ответы), включая лит-код, письменные тестовые вопросы для набора в школу, вопросы для собеседования, вопросы по алгоритмам и вопросы по грамматике."
ROBOTICS,MotionPlanning,https://github.com/zhm-real/MotionPlanning,2671,Python,"Алгоритмы планирования движения, обычно используемые в автономных транспортных средствах. (планирование пути + отслеживание пути)"
LOW_LEVEL,Windows-Kernel-Explorer,https://github.com/AxtMueller/Windows-Kernel-Explorer,2663,Multi,"Бесплатный, но мощный инструмент исследования ядра Windows."
ROBOTICS,navigation,https://github.com/ros-planning/navigation,2629,C++,"Стек навигации ROS.  Код для определения того, где находится робот и как он может попасть куда-то еще."
LOW_LEVEL,zenoh,https://github.com/eclipse-zenoh/zenoh,2602,Rust,"zenoh объединяет данные в движении, используемые данные, данные в состоянии покоя и вычисления. Он тщательно сочетает традиционную публикацию/подписку с геораспределенными хранилищами, запросами и вычислениями, сохраняя при этом уровень эффективности времени и пространства, который значительно превосходит любой из основных стеков."
LOW_LEVEL,stress-ng,https://github.com/ColinIanKing/stress-ng,2578,C,"Это git-репозиторий исходного проекта стресс-нг.  стресс-нг проведет стресс-тестирование компьютерной системы различными способами. Он был разработан для проверки различных физических подсистем компьютера, а также различных интерфейсов ядра операционной системы."
LOW_LEVEL,darkriscv,https://github.com/darklife/darkriscv,2522,Verilog,Ядро процессора opensouce RISC-V реализовано в Verilog с нуля за одну ночь!
LOW_LEVEL,ZimaOS,https://github.com/IceWhaleTech/ZimaOS,2511,Shell,"Упрощенная, целенаправленная и открытая ОС NAS_"
ROBOTICS,OpenSimpleLidar,https://github.com/iliasam/OpenSimpleLidar,2511,C,Сканирующий лазерный дальномер с открытым исходным кодом
ROBOTICS,simbody,https://github.com/simbody/simbody,2510,C++,"Высокопроизводительная библиотека динамики/физики многотельных тел C++ для моделирования сочлененных биомеханических и механических систем, таких как транспортные средства, роботы и человеческий скелет."
ROBOTICS,StanfordDoggoProject,https://github.com/Nate711/StanfordDoggoProject,2510,Multi,"Stanford Doggo — четвероногий робот с открытым исходным кодом, который прыгает, переворачивается и бегает!"
LOW_LEVEL,FlashDB,https://github.com/armink/FlashDB,2507,C,"Сверхлегкая база данных, поддерживающая данные «ключ-значение» и временные ряды | Сверхлегкая база данных, поддерживающая данные KV и данные временных рядов."
ROBOTICS,Unity-Robotics-Hub,https://github.com/Unity-Technologies/Unity-Robotics-Hub,2492,C#,"Центральный репозиторий инструментов, учебных пособий, ресурсов и документации для моделирования робототехники в Unity."
ROBOTICS,HuixiangDou,https://github.com/InternLM/HuixiangDou,2481,Python,HuixiangDou: преодоление сценариев группового чата с помощью технической помощи на основе LLM
LOW_LEVEL,nerves,https://github.com/nerves-project/nerves,2458,Elixir,Создавайте и внедряйте надежное встроенное программное обеспечение в Elixir
ROBOTICS,dig-into-apollo,https://github.com/daohu527/dig-into-apollo,2452,Multi,Заметки Apollo (Обучающие заметки Apollo) - Обучающие заметки Apollo для начинающих.
ROBOTICS,opencog,https://github.com/opencog/opencog,2446,Scheme,Структура интегрированного искусственного интеллекта и общего искусственного интеллекта (AGI)
ROBOTICS,simulator,https://github.com/lgsvl/simulator,2439,C#,Симулятор мультиробота ROS/ROS2 для автономных транспортных средств
LOW_LEVEL,oryx,https://github.com/pythops/oryx,2433,Rust,🕵️‍♂️ TUI для перехвата сетевого трафика с использованием eBPF в Linux
LOW_LEVEL,xone,https://github.com/medusalix/xone,2428,C,Драйвер ядра Linux для аксессуаров Xbox One и Xbox Series X|S
ROBOTICS,AutonomousDrivingCookbook,https://github.com/microsoft/AutonomousDrivingCookbook,2426,Jupyter Notebook,"Сценарии, руководства и демонстрации автономного вождения"
ROBOTICS,darknet_ros,https://github.com/leggedrobotics/darknet_ros,2425,C++,YOLO ROS: обнаружение объектов в реальном времени для ROS
ROBOTICS,awesome-visual-slam,https://github.com/tzutalin/awesome-visual-slam,2412,Multi,":books: Список SLAM/Visual Odometry с открытым исходным кодом, блогов и статей на основе зрения."
ROBOTICS,Sophus,https://github.com/strasdat/Sophus,2397,C++,Реализация групп Ли на C++ с использованием Eigen.
LOW_LEVEL,Mocreak,https://github.com/OdysseusYuan/Mocreak,2390,Multi,"Автоматически загружает, устанавливает и развертывает подлинные версии Windows и Office одним щелчком мыши. Этот инструмент абсолютно бесплатный, без рекламы, экологически чистый, нетоксичный, простой, эффективный и безопасный."
LOW_LEVEL,neural-tangents,https://github.com/google/neural-tangents,2381,Jupyter Notebook,Быстрые и простые бесконечные нейронные сети на Python
ROBOTICS,A-LOAM,https://github.com/HKUST-Aerial-Robotics/A-LOAM,2379,C++,Расширенная реализация LOAM
ROBOTICS,r3live,https://github.com/hku-mars/r3live,2370,C++,"Надежный пакет LiDAR-Inertial-Visual, работающий в режиме реального времени, с цветовой RGB-подсветкой и тесно связанной системой оценки и картографирования состояний."
LOW_LEVEL,EfiGuard,https://github.com/Mattiwatti/EfiGuard,2358,C++,Отключите PatchGuard и проверку подписи драйверов во время загрузки.
ROBOTICS,awesome-autonomous-vehicles,https://github.com/manfreddiaz/awesome-autonomous-vehicles,2352,Multi,Кураторский список ресурсов по беспилотным автомобилям и автономным транспортным средствам
ROBOTICS,robosuite,https://github.com/ARISE-Initiative/robosuite,2332,Python,robosuite: модульная среда моделирования и эталон для обучения роботов
LOW_LEVEL,eggos,https://github.com/icexin/eggos,2319,Go,"Одноядерное ядро ​​Go, работающее на «голом железе» x86."
LOW_LEVEL,unqlite,https://github.com/symisc/unqlite,2295,C,"Встроенный NoSQL, транзакционный механизм базы данных"
LOW_LEVEL,Nidhogg,https://github.com/Idov31/Nidhogg,2294,C++,"Руткит Windows для Intel x64 с более чем 25 функциями, демонстрирующий методы работы с руткитами, совместимые со всеми версиями Windows 10 и Windows 11."
LOW_LEVEL,EasyFlash,https://github.com/armink/EasyFlash,2289,C,"Легкое решение для хранения информации об устройствах Интернета вещей: KV/IAP/LOG. | Легкое решение для хранения информации об устройствах Интернета вещей: хранение параметров, онлайн-обновление и хранение журналов. Для версии нового поколения перейдите по адресу https://github.com/armink/FlashDB."
LOW_LEVEL,Diamorphine,https://github.com/m0nad/Diamorphine,2283,C,Руткит LKM для ядер Linux 2.6.x/3.x/4.x/5.x/6.x (x86/x86_64 и ARM64)
LOW_LEVEL,awesome-embedded-and-iot-security,https://github.com/fkie-cad/awesome-embedded-and-iot-security,2281,Multi,Кураторский список потрясающих ресурсов по встроенной безопасности и безопасности Интернета вещей.
ROBOTICS,robotics_essentials_ros2,https://github.com/henki-robotics/robotics_essentials_ros2,2261,C++,"Изучите основы робототехники на практике, используя ROS 2 и симуляцию Gazebo."
